h5,label
0.208859_DM_56.49_beam_0C2020_02_02_04:24:30.fil.hdf5,0
0.500002_DM_164.55_beam_0C2020_04_12_00:19:40.fil.hdf5,1
0.499999_DM_300.25_beam_0C2020_04_19_19:47:35.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_20_22:14:42.fil.hdf5,1
0.568595_DM_760.80_beam_251C2019_12_18_08:43:40.fil.hdf5,0
0.499997_DM_44.52_beam_0C2020_04_19_17:12:25.fil.hdf5,1
0.245048_DM_189.11_beam_0I2020_01_12_23:37:50.fil.hdf5,0
0.499998_DM_192.80_beam_0C2020_04_14_01:39:22.fil.hdf5,1
0.499999_DM_54.34_beam_0C2020_04_19_17:11:40.fil.hdf5,1
0.5_DM_77.67_beam_11C2020_02_16_01:49:07.fil.hdf5,0
0.499995_DM_106.22_beam_0C2020_04_14_04:27:56.fil.hdf5,0
0.500001_DM_157.18_beam_0C2020_04_12_01:17:11.fil.hdf5,1
0.617541_DM_148.28_beam_0I2020_01_12_23:59:15.fil.hdf5,0
0.5_DM_339.85_beam_0C2020_03_15_19:24:08.fil.hdf5,1
0.499997_DM_42.67_beam_61C2020_05_25_02:14:02.fil.hdf5,0
0.499997_DM_75.83_beam_0C2020_04_07_01:17:37.fil.hdf5,1
0.419481_DM_49.12_beam_0C2020_03_28_15:22:37.fil.hdf5,1
0.499997_DM_237.93_beam_0C2020_04_11_21:32:46.fil.hdf5,1
0.499995_DM_51.58_beam_0C2020_02_21_20:14:11.fil.hdf5,0
0.499998_DM_25.79_beam_0C2020_04_13_10:15:53.fil.hdf5,1
0.5_DM_96.09_beam_0C2020_04_14_05:20:57.fil.hdf5,1
0.500001_DM_377.61_beam_78C2020_05_31_19:52:44.fil.hdf5,0
0.499997_DM_163.94_beam_0C2020_04_12_00:04:02.fil.hdf5,1
0.5_DM_30.09_beam_0C2020_04_13_08:51:36.fil.hdf5,1
0.500002_DM_873.16_beam_6C2020_02_02_07:30:37.fil.hdf5,0
0.499997_DM_75.83_beam_0C2020_04_07_01:15:59.fil.hdf5,1
0.500002_DM_157.18_beam_0C2020_04_12_01:16:55.fil.hdf5,1
0.499997_DM_174.99_beam_0C2020_04_07_03:11:26.fil.hdf5,1
0.499997_DM_55.87_beam_0C2020_02_02_05:58:44.fil.hdf5,0
0.500003_DM_604.97_beam_10C2020_02_02_03:53:41.fil.hdf5,0
0.500001_DM_303.62_beam_298C2020_01_20_11:19:02.fil.hdf5,0
0.500001_DM_38.07_beam_0C2020_04_19_17:13:13.fil.hdf5,1
0.500004_DM_177.45_beam_0C2020_03_15_17:40:22.fil.hdf5,1
0.499998_DM_46.05_beam_175C2019_12_06_15:48:36.fil.hdf5,0
0.500001_DM_1878.14_beam_82C2020_01_12_23:23:50.fil.hdf5,0
0.749892_DM_411.98_beam_311C2019_12_18_08:44:06.fil.hdf5,0
0.85947_DM_128.94_beam_0I2020_01_12_23:55:28.fil.hdf5,0
0.500003_DM_391.76_beam_9C2020_03_18_04:30:16.fil.hdf5,0
0.500001_DM_163.94_beam_0C2020_04_12_00:10:22.fil.hdf5,1
0.499998_DM_501.30_beam_0C2020_03_15_20:36:22.fil.hdf5,1
0.499998_DM_31.93_beam_0C2020_04_11_22:48:01.fil.hdf5,1
0.566607_DM_31.93_beam_0C2020_04_13_08:54:09.fil.hdf5,1
0.499997_DM_174.68_beam_0C2020_04_07_02:57:31.fil.hdf5,1
0.94635_DM_203.23_beam_5C2020_02_02_04:36:59.fil.hdf5,0
0.471612_DM_163.63_beam_0C2020_03_23_03:09:39.fil.hdf5,1
0.5_DM_55.57_beam_4C2020_02_16_00:57:30.fil.hdf5,0
0.499999_DM_1530.21_beam_362C2020_01_12_23:54:10.fil.hdf5,0
0.499996_DM_32.54_beam_0C2020_04_19_15:52:46.fil.hdf5,1
0.121271_DM_56.80_beam_0C2020_03_30_04:02:49.fil.hdf5,1
0.68849_DM_66.31_beam_11C2020_02_02_04:31:27.fil.hdf5,0
0.762144_DM_2511.16_beam_245C2019_12_18_08:43:52.fil.hdf5,0
0.541958_DM_30.39_beam_0C2020_04_13_08:51:33.fil.hdf5,1
0.500004_DM_164.55_beam_0C2020_04_11_23:58:24.fil.hdf5,1
0.560939_DM_157.80_beam_24C2019_12_18_08:41:54.fil.hdf5,0
0.499998_DM_116.35_beam_0C2020_04_12_03:57:10.fil.hdf5,1
0.5_DM_29.47_beam_220C2020_04_23_23:00:58.fil.hdf5,0
0.812826_DM_75.83_beam_0C2020_04_14_01:27:15.fil.hdf5,1
0.499997_DM_711.24_beam_411C2020_04_13_00:48:33.fil.hdf5,0
0.499998_DM_177.75_beam_0C2020_03_15_18:00:24.fil.hdf5,1
0.053899_DM_365.33_beam_336C2020_04_12_04:09:49.fil.hdf5,0
0.500002_DM_173.76_beam_0C2020_04_07_02:59:26.fil.hdf5,1
0.500002_DM_177.14_beam_0C2020_04_13_08:00:29.fil.hdf5,1
0.499999_DM_84.73_beam_0C2020_04_19_16:03:54.fil.hdf5,1
0.500003_DM_87.80_beam_0C2020_04_07_02:18:41.fil.hdf5,1
0.5_DM_31.31_beam_165C2019_12_06_15:47:23.fil.hdf5,0
0.500002_DM_75.83_beam_0C2020_04_14_01:28:23.fil.hdf5,1
0.500003_DM_732.76_beam_553C2020_01_12_23:54:02.fil.hdf5,0
0.500002_DM_173.76_beam_0C2020_04_07_03:05:39.fil.hdf5,1
0.653735_DM_275.99_beam_0I2020_01_12_23:28:20.fil.hdf5,0
0.500004_DM_25.48_beam_504C2020_04_13_00:46:22.fil.hdf5,0
0.499999_DM_681.90_beam_0C2020_03_20_03:44:51.fil.hdf5,0
0.499998_DM_54.65_beam_94C2020_04_23_23:00:33.fil.hdf5,0
0.500004_DM_49.12_beam_0C2020_03_28_15:13:52.fil.hdf5,1
0.499999_DM_632.35_beam_566C2020_04_13_00:46:27.fil.hdf5,0
0.5_DM_54.34_beam_3C2020_02_03_23:01:37.fil.hdf5,0
0.499997_DM_402.85_beam_1C2020_02_02_11:26:40.fil.hdf5,1
0.500001_DM_75.83_beam_0C2020_04_07_06:04:42.fil.hdf5,1
0.500001_DM_111.44_beam_0I2020_01_12_23:21:52.fil.hdf5,0
0.732132_DM_226.26_beam_43C2019_12_18_08:43:44.fil.hdf5,0
0.500004_DM_31.62_beam_0C2020_04_11_22:49:32.fil.hdf5,1
0.654346_DM_141.83_beam_0I2020_01_12_23:58:50.fil.hdf5,0
0.499997_DM_1464.38_beam_755C2020_01_02_15:33:12.fil.hdf5,0
0.499998_DM_92.71_beam_0C2020_04_19_19:52:32.fil.hdf5,1
0.507965_DM_197.71_beam_245C2019_12_18_08:42:55.fil.hdf5,0
0.522666_DM_604.78_beam_370C2020_05_31_18:20:10.fil.hdf5,0
0.499995_DM_23.02_beam_0C2020_04_13_08:31:20.fil.hdf5,1
0.499999_DM_240.38_beam_0C2020_04_12_04:43:57.fil.hdf5,1
0.500004_DM_59.25_beam_7C2020_03_18_04:30:06.fil.hdf5,0
0.499997_DM_25.48_beam_0C2020_04_13_10:13:50.fil.hdf5,1
0.499998_DM_1527.68_beam_9C2020_02_04_03:06:12.fil.hdf5,0
0.500003_DM_165.78_beam_0C2020_03_23_03:09:25.fil.hdf5,1
0.499996_DM_49.12_beam_0C2020_03_28_13:00:36.fil.hdf5,1
0.500003_DM_51.58_beam_2C2020_02_21_20:26:58.fil.hdf5,0
0.500004_DM_281.52_beam_0C2020_04_11_23:07:38.fil.hdf5,1
0.758468_DM_2699.56_beam_60C2020_04_13_07:12:30.fil.hdf5,0
0.500003_DM_272.31_beam_420C2020_04_13_00:46:27.fil.hdf5,0
0.499997_DM_177.14_beam_0C2020_03_15_18:00:07.fil.hdf5,1
0.499998_DM_281.52_beam_0C2020_04_11_22:59:31.fil.hdf5,1
0.499997_DM_27.32_beam_0C2020_04_19_16:42:41.fil.hdf5,1
0.009798_DM_529.34_beam_372C2020_01_12_22:22:58.fil.hdf5,0
0.5_DM_66.31_beam_411C2020_04_23_23:00:55.fil.hdf5,0
0.89444_DM_80.43_beam_1C2020_02_02_06:33:04.fil.hdf5,0
0.500004_DM_240.69_beam_0C2020_04_12_04:42:59.fil.hdf5,1
0.500001_DM_213.98_beam_0C2020_04_07_07:00:32.fil.hdf5,1
0.499997_DM_52.50_beam_0C2020_02_16_06:38:51.fil.hdf5,0
0.399345_DM_125.26_beam_0C2020_04_19_16:35:30.fil.hdf5,0
0.499999_DM_146.13_beam_4C2020_02_04_02:37:12.fil.hdf5,0
0.6911_DM_624.53_beam_0C2020_04_13_09:55:50.fil.hdf5,0
0.500003_DM_369.32_beam_626C2020_04_13_01:55:43.fil.hdf5,0
0.01409_DM_408.06_beam_290C2020_04_13_07:10:29.fil.hdf5,0
0.499996_DM_432.84_beam_1C2020_02_02_05:48:25_1.fil.hdf5,0
0.095549_DM_641.48_beam_9C2020_02_04_03:18:03.fil.hdf5,0
0.500004_DM_1533.28_beam_80C2020_05_31_19:52:42.fil.hdf5,0
0.500004_DM_400.24_beam_469C2020_04_22_16:13:09.fil.hdf5,0
0.499999_DM_66.00_beam_0C2020_04_13_08:50:30.fil.hdf5,0
0.500002_DM_402.20_beam_0C2020_02_02_11:30:35.fil.hdf5,1
0.499998_DM_237.93_beam_0C2020_04_11_21:31:08.fil.hdf5,1
0.499999_DM_704.07_beam_10C2020_02_02_04:41:01.fil.hdf5,0
0.36014_DM_3397.75_beam_0I2020_05_24_23:22:46.fil.hdf5,0
0.499997_DM_56.18_beam_0C2020_03_30_03:57:56.fil.hdf5,1
0.500001_DM_52.19_beam_1C2020_02_16_01:20:52.fil.hdf5,0
0.499997_DM_280.60_beam_0C2020_04_11_23:05:18.fil.hdf5,1
0.499998_DM_62.01_beam_4C2020_02_02_12:07:42.fil.hdf5,0
0.500002_DM_190.03_beam_136C2020_04_23_23:10:27.fil.hdf5,0
0.499997_DM_25.79_beam_0C2020_04_13_10:18:16.fil.hdf5,1
0.499998_DM_380.07_beam_37C2020_04_13_02:21:44.fil.hdf5,0
0.500002_DM_246.21_beam_0C2020_04_12_04:39:26.fil.hdf5,1
0.842995_DM_180.82_beam_557C2020_04_13_00:48:33.fil.hdf5,0
0.499995_DM_238.23_beam_0C2020_04_11_21:30:38.fil.hdf5,1
0.499997_DM_29.16_beam_0C2020_04_13_09:24:23.fil.hdf5,1
0.500001_DM_237.93_beam_0C2020_04_11_21:28:01.fil.hdf5,1
0.500001_DM_75.83_beam_0C2020_02_27_23:56:37.fil.hdf5,1
0.500004_DM_28.55_beam_365C2020_04_27_02:19:47.fil.hdf5,0
0.500004_DM_26.09_beam_0C2020_04_13_10:18:38.fil.hdf5,1
0.499997_DM_220.73_beam_0C2020_04_11_23:24:46.fil.hdf5,1
0.500002_DM_30.09_beam_0C2020_04_11_22:33:24.fil.hdf5,1
0.500003_DM_401.54_beam_2C2020_02_02_11:30:33.fil.hdf5,1
0.499998_DM_39.30_beam_594C2020_04_23_23:00:49.fil.hdf5,0
0.677009_DM_948.39_beam_3C2020_05_31_18:21:27.fil.hdf5,0
0.663935_DM_55.26_beam_408C2020_01_02_15:33:26.fil.hdf5,0
0.499995_DM_819.99_beam_478C2020_04_27_02:16:57.fil.hdf5,0
0.500004_DM_105.30_beam_0C2020_04_14_04:26:32.fil.hdf5,1
0.499997_DM_282.13_beam_0C2020_03_15_22:33:29.fil.hdf5,1
0.500003_DM_49.12_beam_0C2020_03_28_14:28:04.fil.hdf5,1
0.499999_DM_144.90_beam_0C2020_04_07_03:44:41.fil.hdf5,1
0.5_DM_137.84_beam_0C2020_03_23_03:28:35.fil.hdf5,1
0.499997_DM_112.98_beam_0C2020_03_15_21:18:47.fil.hdf5,1
0.500002_DM_178.37_beam_0C2020_03_30_02:37:25.fil.hdf5,1
0.499996_DM_24.56_beam_0C2020_03_15_23:22:48.fil.hdf5,0
0.99899_DM_49.12_beam_0C2020_03_20_21:22:58.fil.hdf5,1
0.500001_DM_281.21_beam_0C2020_04_11_22:54:24.fil.hdf5,1
0.499999_DM_72.45_beam_608C2020_04_23_23:08:22.fil.hdf5,0
0.5_DM_52.80_beam_11C2020_02_04_02:46:18.fil.hdf5,0
0.499995_DM_47.59_beam_401C2020_04_23_23:03:55.fil.hdf5,0
0.815123_DM_291.04_beam_7C2020_02_02_05:44:16.fil.hdf5,0
0.5_DM_105.61_beam_0C2020_04_14_04:27:30.fil.hdf5,1
0.500003_DM_177.14_beam_0C2020_04_13_07:59:52.fil.hdf5,1
0.500002_DM_238.54_beam_0C2020_04_11_21:29:45.fil.hdf5,1
0.828749_DM_35.92_beam_401C2020_04_23_23:10:22.fil.hdf5,0
0.5_DM_205.38_beam_0C2020_03_15_15:50:49.fil.hdf5,1
0.500003_DM_49.12_beam_0C2020_03_20_22:03:27.fil.hdf5,1
0.500003_DM_116.05_beam_0C2020_04_12_03:56:07.fil.hdf5,1
0.499998_DM_75.83_beam_0C2020_04_12_01:03:24.fil.hdf5,1
0.499996_DM_177.45_beam_0C2020_03_30_02:40:51.fil.hdf5,1
0.499997_DM_214.90_beam_0I2020_01_12_23:42:23.fil.hdf5,0
0.009798_DM_303.62_beam_381C2020_01_12_22:22:58.fil.hdf5,0
0.499997_DM_157.49_beam_0C2020_04_12_01:17:34.fil.hdf5,1
0.499999_DM_166.70_beam_0C2020_02_03_02:22:39.fil.hdf5,1
0.499998_DM_35.61_beam_745C2020_04_23_23:03:55.fil.hdf5,0
0.606884_DM_106.22_beam_0I2020_01_12_23:55:50.fil.hdf5,0
0.500004_DM_57.10_beam_0C2020_03_30_04:02:23.fil.hdf5,1
0.80793_DM_75.52_beam_0C2020_04_07_01:15:09.fil.hdf5,1
0.928128_DM_338.93_beam_0I2020_01_12_23:59:06.fil.hdf5,0
0.020063_DM_163.94_beam_0I2020_01_12_23:45:40.fil.hdf5,0
0.500002_DM_229.02_beam_116C2019_12_06_15:47:19.fil.hdf5,0
0.500002_DM_49.12_beam_0C2020_03_20_21:41:34.fil.hdf5,1
0.499998_DM_101.00_beam_0C2020_04_07_01:57:06.fil.hdf5,1
0.500005_DM_2428.26_beam_389C2020_04_04_01:31:20.fil.hdf5,0
0.5_DM_163.94_beam_0C2020_04_19_17:45:29.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_28_14:42:37.fil.hdf5,1
0.500002_DM_104.69_beam_5C2020_02_02_06:33:45.fil.hdf5,0
0.500002_DM_53.42_beam_6C2020_02_21_20:33:34.fil.hdf5,0
0.5_DM_377.92_beam_132C2020_04_23_23:05:05.fil.hdf5,0
0.769491_DM_44.21_beam_422C2019_12_06_15:44:12.fil.hdf5,0
0.499995_DM_179.29_beam_0C2020_03_30_01:55:31.fil.hdf5,1
0.500002_DM_27.32_beam_0C2020_04_19_16:43:02.fil.hdf5,1
0.499998_DM_174.99_beam_0C2020_04_19_19:30:03.fil.hdf5,1
0.500002_DM_217.97_beam_0C2020_04_11_23:41:46.fil.hdf5,1
0.235195_DM_1539.02_beam_139C2020_04_23_23:04:36.fil.hdf5,0
0.500004_DM_23.64_beam_0C2020_04_13_08:24:48.fil.hdf5,1
0.499999_DM_2295.13_beam_218C2019_12_18_08:43:45.fil.hdf5,0
0.500002_DM_23.33_beam_0C2020_04_13_08:30:26.fil.hdf5,1
0.500004_DM_60.17_beam_329C2019_12_06_15:45:19.fil.hdf5,0
0.499999_DM_75.83_beam_0C2020_04_07_01:14:12.fil.hdf5,1
0.499996_DM_281.52_beam_0C2020_03_15_22:32:07.fil.hdf5,1
0.500002_DM_501.95_beam_0C2020_03_15_20:08:21.fil.hdf5,1
0.5_DM_49.12_beam_0C2020_03_20_21:42:53.fil.hdf5,1
0.499997_DM_31.62_beam_518C2020_04_23_23:03:55.fil.hdf5,0
0.500002_DM_75.83_beam_0C2020_03_15_23:09:51.fil.hdf5,1
0.500002_DM_33.16_beam_0C2020_04_13_08:51:12.fil.hdf5,1
0.500002_DM_177.14_beam_0C2020_03_15_17:59:27.fil.hdf5,1
0.500003_DM_49.12_beam_0C2020_03_28_14:59:29.fil.hdf5,1
0.068501_DM_27.63_beam_0C2020_04_19_16:43:07.fil.hdf5,1
0.499997_DM_191.57_beam_0C2020_04_14_01:36:12.fil.hdf5,1
0.499996_DM_49.12_beam_0C2020_03_20_21:16:16.fil.hdf5,1
0.499997_DM_341.08_beam_157C2020_04_27_17:56:13.fil.hdf5,0
0.499997_DM_220.73_beam_0C2020_04_11_23:49:50.fil.hdf5,1
0.500004_DM_220.12_beam_0C2020_04_11_23:44:17.fil.hdf5,1
0.499999_DM_32.54_beam_0C2020_04_13_08:47:58.fil.hdf5,1
0.499995_DM_22.72_beam_0C2020_03_30_03:00:53.fil.hdf5,1
0.499995_DM_4070.68_beam_2C2020_04_04_00:55:56.fil.hdf5,0
0.499999_DM_31.93_beam_0C2020_04_13_08:46:57.fil.hdf5,1
0.500002_DM_25.17_beam_187C2020_04_23_23:09:00.fil.hdf5,0
0.665775_DM_54.65_beam_274C2020_01_02_15:33:26.fil.hdf5,0
0.499998_DM_317.44_beam_0C2020_04_12_02:30:29.fil.hdf5,1
0.499999_DM_1460.58_beam_2C2020_01_02_15:33:13.fil.hdf5,0
0.500002_DM_281.52_beam_0C2020_04_11_22:53:20.fil.hdf5,1
0.980193_DM_425.67_beam_320C2019_12_18_08:44:06.fil.hdf5,0
0.499997_DM_189.11_beam_0C2020_04_14_01:32:40.fil.hdf5,1
0.514697_DM_53.73_beam_10C2020_02_04_00:09:15.fil.hdf5,0
0.811145_DM_189.73_beam_185C2020_04_23_23:09:37.fil.hdf5,0
0.500001_DM_402.20_beam_697C2020_04_13_00:46:05.fil.hdf5,0
0.500002_DM_312.22_beam_1C2020_04_07_04:54:31.fil.hdf5,0
0.552675_DM_162.71_beam_9C2020_02_04_01:52:26.fil.hdf5,0
0.500002_DM_143.37_beam_0C2020_03_15_15:05:05.fil.hdf5,1
0.499997_DM_164.25_beam_0C2020_04_12_00:20:38.fil.hdf5,1
0.500001_DM_86.88_beam_6C2020_02_16_01:48:29.fil.hdf5,0
0.5_DM_420.45_beam_764C2020_04_13_00:46:05.fil.hdf5,0
0.500003_DM_67.54_beam_0C2020_04_19_18:08:06.fil.hdf5,1
0.500005_DM_41.45_beam_0C2020_04_19_20:14:53.fil.hdf5,0
0.5_DM_33.46_beam_12C2020_04_27_02:17:58.fil.hdf5,0
0.499999_DM_114.20_beam_5C2020_02_21_21:36:53.fil.hdf5,0
0.499999_DM_689.73_beam_40C2019_12_18_08:44:48.fil.hdf5,0
0.500004_DM_165.47_beam_0C2020_04_12_00:14:17.fil.hdf5,1
0.499997_DM_296.25_beam_5C2020_02_02_03:53:20.fil.hdf5,0
0.499999_DM_177.14_beam_0C2020_04_13_07:49:34.fil.hdf5,1
0.499999_DM_75.22_beam_10C2020_04_07_04:53:20.fil.hdf5,0
0.499997_DM_21.49_beam_0C2020_03_15_21:47:23.fil.hdf5,0
0.499999_DM_165.17_beam_0C2020_04_12_00:01:04.fil.hdf5,1
0.499999_DM_55.26_beam_0C2020_04_13_08:46:37.fil.hdf5,1
0.499999_DM_49.12_beam_0C2020_03_20_21:04:20.fil.hdf5,1
0.5_DM_49.12_beam_0C2020_03_20_21:29:48.fil.hdf5,1
0.989987_DM_126.18_beam_0C2020_04_07_04:54:31.fil.hdf5,0
0.123779_DM_76.44_beam_0C2020_04_19_20:21:37.fil.hdf5,1
0.500002_DM_49.12_beam_0C2020_03_20_20:56:44.fil.hdf5,1
0.500003_DM_32.23_beam_659C2020_04_23_23:09:00.fil.hdf5,0
0.500004_DM_31.31_beam_0C2020_04_11_22:45:27.fil.hdf5,1
0.500004_DM_237.31_beam_0C2020_04_19_17:35:28.fil.hdf5,1
0.500002_DM_175.30_beam_0C2020_04_07_03:13:27.fil.hdf5,1
0.500004_DM_39.91_beam_651C2019_12_06_15:48:17.fil.hdf5,0
0.500002_DM_49.12_beam_0C2020_03_28_15:16:30.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_28_12:47:54.fil.hdf5,1
0.499996_DM_221.96_beam_0C2020_04_11_23:17:41.fil.hdf5,1
0.500002_DM_75.83_beam_0C2020_02_02_11:21:06.fil.hdf5,1
0.695229_DM_295.33_beam_0C2020_04_19_20:11:53.fil.hdf5,1
0.500002_DM_243.76_beam_0C2020_04_12_04:48:25.fil.hdf5,1
0.499998_DM_49.12_beam_0C2020_03_28_15:08:04.fil.hdf5,1
0.499996_DM_23.33_beam_0C2020_03_20_19:10:04.fil.hdf5,0
0.500001_DM_217.36_beam_447C2020_04_13_01:46:42.fil.hdf5,0
0.500004_DM_374.85_beam_602C2020_04_23_23:05:05.fil.hdf5,0
0.499995_DM_49.12_beam_0C2020_03_20_21:24:36.fil.hdf5,1
0.680072_DM_1918.33_beam_436C2020_01_02_15:27:14.fil.hdf5,0
0.720494_DM_1966.06_beam_0C2020_04_07_01:21:41.fil.hdf5,0
0.499998_DM_768.62_beam_561C2020_01_12_23:54:02.fil.hdf5,0
0.499999_DM_148.59_beam_0C2020_04_19_16:15:21.fil.hdf5,1
0.500002_DM_38.99_beam_744C2020_04_23_23:08:32.fil.hdf5,0
0.860445_DM_53.42_beam_3C2020_02_04_02:37:03.fil.hdf5,0
0.500002_DM_174.38_beam_0C2020_04_07_03:19:57.fil.hdf5,1
0.500004_DM_157.18_beam_0C2020_04_12_01:14:30.fil.hdf5,1
0.499997_DM_610.84_beam_6C2020_02_02_05:47:50.fil.hdf5,0
0.499996_DM_24.87_beam_0C2020_04_13_10:17:14.fil.hdf5,1
0.500004_DM_57.10_beam_0C2020_03_30_03:58:41.fil.hdf5,1
0.500004_DM_57.10_beam_11C2020_02_21_20:33:34.fil.hdf5,0
0.500002_DM_242.53_beam_0C2020_04_12_04:40:52.fil.hdf5,1
0.500001_DM_69.38_beam_162C2019_12_06_15:48:36.fil.hdf5,0
0.022507_DM_54.03_beam_11C2020_02_04_02:46:19.fil.hdf5,0
0.499998_DM_49.12_beam_0C2020_03_20_20:41:18.fil.hdf5,1
0.5_DM_157.18_beam_0C2020_04_12_01:14:09.fil.hdf5,1
0.499996_DM_771.23_beam_141C2020_04_23_23:04:35.fil.hdf5,0
0.892912_DM_81.05_beam_0C2020_04_19_16:19:51.fil.hdf5,1
0.5_DM_25.79_beam_0C2020_04_13_10:17:50.fil.hdf5,1
0.500003_DM_39.60_beam_65C2020_04_23_23:00:49.fil.hdf5,0
0.500002_DM_382.64_beam_0C2020_04_19_18:02:10.fil.hdf5,1
0.500004_DM_55.26_beam_0I2020_01_12_23:31:53.fil.hdf5,0
0.499997_DM_726.89_beam_8C2020_02_04_03:06:15.fil.hdf5,0
0.500004_DM_279.98_beam_480C2020_01_12_22:27:34.fil.hdf5,0
0.500002_DM_27.32_beam_650C2020_04_23_23:04:56.fil.hdf5,0
0.499996_DM_45.44_beam_651C2019_12_06_15:48:28.fil.hdf5,0
0.499999_DM_219.50_beam_0C2020_04_11_23:42:51.fil.hdf5,1
0.499997_DM_892.69_beam_248C2020_04_27_17:56:12.fil.hdf5,0
0.499998_DM_56.80_beam_11C2020_02_21_20:26:18.fil.hdf5,0
0.500001_DM_85.04_beam_0C2020_04_19_16:05:15.fil.hdf5,1
0.813285_DM_63.55_beam_0C2020_03_20_02:48:34.fil.hdf5,1
0.5_DM_205.38_beam_0C2020_03_15_16:13:22.fil.hdf5,1
0.500002_DM_111.13_beam_0C2020_04_19_18:39:55.fil.hdf5,1
0.499996_DM_339.24_beam_0C2020_03_15_19:23:33.fil.hdf5,1
0.780523_DM_1482.11_beam_421C2020_01_02_15:27:15.fil.hdf5,0
0.500002_DM_58.64_beam_0C2020_04_19_17:31:28.fil.hdf5,1
0.686199_DM_26.09_beam_135C2020_04_13_00:46:05.fil.hdf5,0
0.500001_DM_49.12_beam_0C2020_03_20_21:29:44.fil.hdf5,1
0.499998_DM_755.39_beam_695C2020_05_24_23:22:13.fil.hdf5,0
0.500001_DM_62.32_beam_2C2020_02_21_21:36:27.fil.hdf5,0
0.500003_DM_173.76_beam_0C2020_04_07_03:09:43.fil.hdf5,1
0.500005_DM_143.68_beam_0C2020_03_15_15:40:28.fil.hdf5,1
0.499999_DM_29.16_beam_0C2020_04_13_08:46:44.fil.hdf5,1
0.499997_DM_26.09_beam_0C2020_04_13_10:04:44.fil.hdf5,1
0.500004_DM_157.18_beam_0C2020_03_30_05:51:01.fil.hdf5,1
0.764591_DM_54.34_beam_2C2020_02_02_03:54:24.fil.hdf5,0
0.499998_DM_237.93_beam_0C2020_04_11_21:26:03.fil.hdf5,1
0.500004_DM_32.85_beam_0C2020_04_13_09:20:51.fil.hdf5,1
0.596926_DM_324.50_beam_2C2020_02_02_04:41:03.fil.hdf5,0
0.846513_DM_59.87_beam_2C2020_02_02_05:54:26.fil.hdf5,0
0.499997_DM_939.53_beam_8C2020_05_24_23:22:13.fil.hdf5,0
0.500002_DM_84.12_beam_0C2020_04_19_16:05:02.fil.hdf5,1
0.018989_DM_639.52_beam_6C2020_02_14_04:58:13.fil.hdf5,0
0.500004_DM_112.98_beam_3C2020_02_02_04:32:32.fil.hdf5,0
0.24607_DM_31.01_beam_0C2020_04_13_08:48:07.fil.hdf5,1
0.499999_DM_114.20_beam_6C2020_02_21_21:36:53.fil.hdf5,0
0.020826_DM_642.78_beam_0C2020_04_12_03:33:21.fil.hdf5,0
0.5_DM_31.93_beam_0C2020_04_11_22:32:43.fil.hdf5,1
0.500001_DM_21.18_beam_0C2020_03_30_03:01:32.fil.hdf5,1
0.500002_DM_816.19_beam_366C2020_04_27_02:16:57.fil.hdf5,0
0.754792_DM_46.36_beam_0C2020_04_13_01:03:15.fil.hdf5,0
0.500004_DM_75.83_beam_0C2020_02_02_11:21:37.fil.hdf5,1
0.500004_DM_49.12_beam_0C2020_03_28_12:45:01.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_28_15:15:13.fil.hdf5,1
0.661696_DM_1460.58_beam_415C2020_01_02_15:33:12.fil.hdf5,0
0.136037_DM_54.03_beam_1C2020_02_02_08:04:44.fil.hdf5,0
0.499996_DM_191.57_beam_0C2020_02_02_12:08:17.fil.hdf5,1
0.499997_DM_34.69_beam_173C2019_12_06_15:45:45.fil.hdf5,0
0.226926_DM_236.08_beam_0C2020_04_12_02:54:24.fil.hdf5,1
0.499996_DM_57.41_beam_0C2020_03_30_04:07:21_1.fil.hdf5,1
0.499999_DM_305.46_beam_0I2020_01_12_23:59:36.fil.hdf5,0
0.390615_DM_75.83_beam_0C2020_02_02_11:20:03.fil.hdf5,1
0.500003_DM_163.94_beam_0C2020_04_12_00:06:45.fil.hdf5,1
0.500003_DM_49.12_beam_0C2020_03_28_14:52:17.fil.hdf5,1
0.499995_DM_30.39_beam_0C2020_04_13_08:56:20.fil.hdf5,1
0.237342_DM_75.83_beam_0C2020_04_14_01:27:09.fil.hdf5,1
0.500002_DM_93.64_beam_3C2020_02_04_02:33:16.fil.hdf5,0
0.500005_DM_41.75_beam_0C2020_04_13_08:40:09.fil.hdf5,1
0.500004_DM_179.59_beam_0C2020_04_11_20:46:35.fil.hdf5,1
0.5_DM_177.75_beam_0C2020_03_15_17:35:04.fil.hdf5,1
0.500001_DM_320.20_beam_0C2020_04_12_02:21:01.fil.hdf5,1
0.5_DM_54.95_beam_8C2020_03_18_04:29:55.fil.hdf5,0
0.499997_DM_148.90_beam_0C2020_03_15_15:18:19.fil.hdf5,1
0.5_DM_235.16_beam_0C2020_04_12_02:55:43.fil.hdf5,1
0.499995_DM_1528.95_beam_4C2020_04_07_04:54:06.fil.hdf5,0
0.500002_DM_177.45_beam_0C2020_03_15_17:47:56.fil.hdf5,1
0.499999_DM_50.66_beam_748C2020_04_13_00:48:20.fil.hdf5,0
